prolific_pid,trial,chosen_number,winner_number,win_status,consider_set_size,outcome_rel_to_consider,is_no_consider_trial,winner_in_consider,choice_in_consider,regret_chosen,regret_notchosen_winner,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0157,22,8,1,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,"I didn't employ any strategy. I guessed at random because I did not see any particularly helpful clues, rules, or hints upon which I could base a strategy.",28,Never,NA,Asian,Male,Non-Hispanic
P0157,23,17,19,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,"I didn't employ any strategy. I guessed at random because I did not see any particularly helpful clues, rules, or hints upon which I could base a strategy.",28,Never,NA,Asian,Male,Non-Hispanic
P0157,24,17,7,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,"I didn't employ any strategy. I guessed at random because I did not see any particularly helpful clues, rules, or hints upon which I could base a strategy.",28,Never,NA,Asian,Male,Non-Hispanic
P0159,1,18,31,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,68,80,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,2,28,24,Lost,0,NA,TRUE,FALSE,FALSE,92,96,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,3,30,9,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,80,90,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,4,2,2,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,5,18,30,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,6,5,10,Lost,3,winner_in_set,FALSE,TRUE,TRUE,94,100,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,7,16,20,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,87,96,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,8,36,25,Lost,3,winner_in_set,FALSE,TRUE,TRUE,86,100,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,9,18,1,Lost,0,NA,TRUE,FALSE,FALSE,78,83,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,10,22,22,Won,8,NA,FALSE,TRUE,TRUE,0,NA,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,11,15,24,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,73,94,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,12,33,7,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,77,89,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,13,23,22,Lost,0,NA,TRUE,FALSE,FALSE,93,99,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,14,21,36,Lost,16,winner_in_set,FALSE,TRUE,TRUE,66,87,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,15,3,3,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,16,13,17,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,76,89,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,17,4,18,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,76,100,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,18,3,22,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,71,80,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,19,29,21,Lost,8,winner_in_set,FALSE,TRUE,TRUE,78,97,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,20,4,33,Lost,2,winner_in_set,FALSE,TRUE,TRUE,97,100,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,21,10,21,Lost,8,winner_in_set,FALSE,TRUE,TRUE,69,86,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,22,9,2,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,76,83,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,23,25,1,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,63,76,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0159,24,12,12,Won,3,NA,FALSE,TRUE,TRUE,0,NA,1,I tried to think about what numbers had already been picked so that I didn't pick them back to back. I also was just picking numbers that I liked and felt could be lucky.,30,A few times,NA,White,Female,Non-Hispanic
P0164,1,22,8,Lost,3,winner_in_set,FALSE,TRUE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,2,21,6,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,3,6,33,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,4,16,12,Lost,8,winner_in_set,FALSE,TRUE,TRUE,0,13,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,5,26,26,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,6,31,7,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,7,36,9,Lost,2,winner_in_set,FALSE,TRUE,TRUE,54,49,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,8,2,16,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,9,17,17,Won,3,NA,FALSE,TRUE,TRUE,0,NA,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,10,14,2,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,11,1,15,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,12,31,10,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,13,5,34,Lost,2,winner_in_set,FALSE,TRUE,TRUE,60,56,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,14,22,29,Lost,8,winner_in_set,FALSE,TRUE,TRUE,24,14,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,15,4,6,Lost,16,winner_in_set,FALSE,TRUE,TRUE,8,6,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,16,16,34,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,17,6,20,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,18,14,14,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,19,5,14,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,20,31,9,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,21,16,5,Lost,3,winner_in_set,FALSE,TRUE,TRUE,31,29,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,22,20,19,Lost,0,NA,TRUE,FALSE,FALSE,21,8,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,23,2,7,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0164,24,9,9,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,,30,Never,NA,Black/African American,Male,Non-Hispanic
P0167,1,22,15,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,2,9,10,Lost,0,NA,TRUE,FALSE,FALSE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,3,21,1,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,4,13,13,Won,1,NA,FALSE,TRUE,TRUE,0,NA,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,5,6,30,Lost,8,winner_in_set,FALSE,TRUE,TRUE,100,99,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,6,8,11,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,99,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,7,5,21,Lost,8,winner_in_set,FALSE,TRUE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,8,1,30,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,9,8,8,Won,2,NA,FALSE,TRUE,TRUE,0,NA,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,10,15,33,Lost,0,NA,TRUE,FALSE,FALSE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,11,1,23,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,100,99,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,12,15,23,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,13,31,26,Lost,3,winner_in_set,FALSE,TRUE,TRUE,99,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,14,22,5,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,15,10,22,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,16,14,14,Won,16,NA,FALSE,TRUE,TRUE,0,NA,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,17,15,18,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,18,8,18,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,19,21,20,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,99,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,20,28,16,Lost,3,winner_in_set,FALSE,TRUE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,21,14,14,Won,8,NA,FALSE,TRUE,TRUE,0,NA,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,22,36,21,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,23,2,12,Lost,0,NA,TRUE,FALSE,FALSE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0167,24,15,28,Lost,0,NA,TRUE,FALSE,FALSE,100,100,2,"I didn't really have a strategy, I just picked the numbers that came to me.",38,A few times,NA,Multiracial/Mixed,Male,Non-Hispanic
P0174,1,23,3,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,2,23,6,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,3,3,3,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,4,23,22,Lost,8,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,5,2,36,Lost,3,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,6,23,36,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,7,36,24,Lost,8,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,8,23,12,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,9,23,12,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,10,13,15,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
P0174,11,23,34,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I used my lucky number (23) quite a bit. ,31,Never,NA,White,Male,Non-Hispanic
